commit	strategy	model_name	n_free_params	n_subjects	n_opt_steps	lr	noise_sigma	spectral_loss	free_energy	theta_map	wall_time	status
ed2de53	broad_params_cosine_lr	cmc	6	2	250	0.04	0.0002	16.409404754638672	-26.066032229243273	[-1.2157989740371704, -1.2157304286956787, 8.792492735665292e-05, 1.2588881759256765e-07, 2.2855027054902166e-05, 0.00031386129558086395]	44.91868009290192	ok
ed2de53	broad_params_cosine_lr	cmc	6	2	250	0.04	0.0002	16.41101837158203	-26.067645846186632	[-1.2158125638961792, -1.2157436609268188, 8.791354048298672e-05, 1.2584594344389188e-07, 2.2850706955068745e-05, 0.00031471115653403103]	44.944825820974074	ok
ed2de53	broad_params_cosine_lr	rrw	6	2	250	0.04	0.0002	273.4739074707031	-283.1305349453077	[6.5651445388793945, -4.328749656677246, 0.011750621721148491, -2.6456180421519093e-05, -0.009239684790372849, 1.4267905950546265]	58.11941099201795	ok
ed2de53	broad_params_cosine_lr	rrw	6	2	250	0.04	0.0002	273.4543762207031	-283.1110036953077	[6.565275192260742, -4.328639507293701, 0.011765783652663231, -2.6505722416914068e-05, -0.009238536469638348, 1.4269039630889893]	58.30905568494927	ok
ed2de53	broad_params_cosine_lr	cbei	6	2	250	0.04	0.0002	791.87744140625	-801.5340688808546	[-0.22315269708633423, 3.2841452224374734e-08, 4.531448841094971, -6.902553195686778e-06, -2.7679436206817627, 3.60014009475708]	59.606267465045676	ok
ed2de53	broad_params_cosine_lr	cbei	6	2	250	0.04	0.0002	1895.7666015625	-1905.4232290371046	[-0.034180331975221634, 0.00017887403373606503, -1.4057910442352295, -0.004089642316102982, -0.43536749482154846, 0.5040945410728455]	59.60205607698299	ok
ed2de53	broad_params_cosine_lr	ALL	0	2	0	0.0	0.0	413.2134757041931	-inf	[]	0.0	ok
ed2de53	minimal_params_warmup_lr	liley	3	2	300	0.06	0.0001	30.101451873779297	-34.9297656110816	[10.103915214538574, -0.000285714166238904, -2.3792011737823486]	56.09349067101721	ok
ed2de53	minimal_params_warmup_lr	liley	3	2	300	0.06	0.0001	30.103023529052734	-34.93133726635504	[10.10399055480957, -0.00033140595769509673, -2.379127264022827]	55.89069266198203	ok
ed2de53	minimal_params_warmup_lr	cmc	3	2	300	0.06	0.0001	16.124589920043945	-20.952903657346248	[-1.216493010520935, -1.2163059711456299, 0.0007233531214296818]	44.18718344310764	ok
ed2de53	minimal_params_warmup_lr	cmc	3	2	300	0.06	0.0001	16.123817443847656	-20.95213118114996	[-1.2164744138717651, -1.216283917427063, 0.005354390945285559]	44.34370965894777	ok
ed2de53	minimal_params_warmup_lr	rrw	3	2	300	0.06	0.0001	135.7647705078125	-140.5930842451148	[15.51161003112793, -2.6577553749084473, -0.0005526018212549388]	43.546853317995556	ok
ed2de53	minimal_params_warmup_lr	rrw	3	2	300	0.06	0.0001	135.78494262695312	-140.61325636425542	[15.497506141662598, -2.657662868499756, -0.0005515145603567362]	43.637973306002095	ok
ed2de53	minimal_params_warmup_lr	cbei	3	2	300	0.06	0.0001	1897.84130859375	-1902.6696223310523	[-0.5182611346244812, 0.008992058224976063, -0.512053370475769]	58.430424520978704	ok
ed2de53	minimal_params_warmup_lr	cbei	3	2	300	0.06	0.0001	1900.0689697265625	-1904.8972834638648	[-0.47322341799736023, 0.0064780269749462605, -0.499620646238327]	58.267092405003496	ok
ed2de53	minimal_params_warmup_lr	ALL	0	2	0	0.0	0.0	520.2391092777252	-inf	[]	0.0	ok
ed2de53	default	liley	6	2	250	0.04	0.0002	19.156591415405273	-28.813218890009875	[0.002860380569472909, 4.0394507294649884e-08, 2.4506670470714198e-08, -2.027690887451172, -3.462974973444943e-08, 3.2072253227233887]	54.57089472305961	ok
ed2de53	default	liley	6	2	250	0.04	0.0002	19.158464431762695	-28.815091906367297	[0.002860441105440259, 4.039621614992939e-08, 2.454691916398133e-08, -2.0276873111724854, -3.4638063084457826e-08, 3.2072255611419678]	54.546134869917296	ok
ed2de53	default	cmc	6	2	250	0.04	0.0002	16.409404754638672	-26.066032229243273	[-1.2157989740371704, -1.2157304286956787, 8.792492735665292e-05, 1.2588881759256765e-07, 2.2855027054902166e-05, 0.00031386129558086395]	44.666295842966065	ok
ed2de53	default	cmc	6	2	250	0.04	0.0002	16.41101837158203	-26.067645846186632	[-1.2158125638961792, -1.2157436609268188, 8.791354048298672e-05, 1.2584594344389188e-07, 2.2850706955068745e-05, 0.00031471115653403103]	44.74783710297197	ok
ed2de53	default	rrw	6	2	250	0.04	0.0002	273.4739074707031	-283.1305349453077	[6.5651445388793945, -4.328749656677246, 0.011750621721148491, -2.6456180421519093e-05, -0.009239684790372849, 1.4267905950546265]	58.23099118901882	ok
ed2de53	default	rrw	6	2	250	0.04	0.0002	273.4543762207031	-283.1110036953077	[6.565275192260742, -4.328639507293701, 0.011765783652663231, -2.6505722416914068e-05, -0.009238536469638348, 1.4269039630889893]	58.506432583904825	ok
ed2de53	default	cbei	6	2	250	0.04	0.0002	791.87744140625	-801.5340688808546	[-0.22315269708633423, 3.2841452224374734e-08, 4.531448841094971, -6.902553195686778e-06, -2.7679436206817627, 3.60014009475708]	59.59745819703676	ok
ed2de53	default	cbei	6	2	250	0.04	0.0002	1895.7666015625	-1905.4232290371046	[-0.034180331975221634, 0.00017887403373606503, -1.4057910442352295, -0.004089642316102982, -0.43536749482154846, 0.5040945410728455]	59.82143242203165	ok
ed2de53	broad_params_cosine_lr	ALL	0	2	0	0.0	0.0	413.2134757041931	-inf	[]	0.0	ok
ed2de53	default	liley	3	2	300	0.06	0.0001	30.101451873779297	-34.9297656110816	[10.103915214538574, -0.000285714166238904, -2.3792011737823486]	56.19543964101467	ok
ed2de53	default	liley	3	2	300	0.06	0.0001	30.103023529052734	-34.93133726635504	[10.10399055480957, -0.00033140595769509673, -2.379127264022827]	55.998945374041796	ok
ed2de53	default	cmc	3	2	300	0.06	0.0001	16.124589920043945	-20.952903657346248	[-1.216493010520935, -1.2163059711456299, 0.0007233531214296818]	44.226685203029774	ok
ed2de53	default	cmc	3	2	300	0.06	0.0001	16.123817443847656	-20.95213118114996	[-1.2164744138717651, -1.216283917427063, 0.005354390945285559]	44.411745377932675	ok
ed2de53	default	rrw	3	2	300	0.06	0.0001	135.7647705078125	-140.5930842451148	[15.51161003112793, -2.6577553749084473, -0.0005526018212549388]	43.69372675695922	ok
ed2de53	default	rrw	3	2	300	0.06	0.0001	135.78494262695312	-140.61325636425542	[15.497506141662598, -2.657662868499756, -0.0005515145603567362]	43.71253098198213	ok
ed2de53	default	cbei	3	2	300	0.06	0.0001	1897.84130859375	-1902.6696223310523	[-0.5182611346244812, 0.008992058224976063, -0.512053370475769]	58.386121601914056	ok
ed2de53	default	cbei	3	2	300	0.06	0.0001	1900.0689697265625	-1904.8972834638648	[-0.47322341799736023, 0.0064780269749462605, -0.499620646238327]	58.42345197603572	ok
ed2de53	minimal_params_warmup_lr	ALL	0	2	0	0.0	0.0	520.2391092777252	-inf	[]	0.0	ok
ed2de53	expanded_free_params	liley	4	2	200	0.05	0.0002	21.1514949798584	-27.5892466295948	[0.00607907073572278, 3.6096830058340856e-07, 6.473587745858822e-07, 4.371767997741699]	42.41752224403899	ok
ed2de53	expanded_free_params	liley	4	2	200	0.05	0.0002	21.15005874633789	-27.587810396074293	[0.0060796174220740795, 3.6092481536798005e-07, 6.473815119534265e-07, 4.371825218200684]	42.10049836500548	ok
ed2de53	expanded_free_params	cmc	4	2	200	0.05	0.0002	16.411396026611328	-22.84914767634773	[-1.215780258178711, -1.2157411575317383, -7.09193102466088e-07, 6.402816507034004e-05]	33.811076062964275	ok
ed2de53	expanded_free_params	cmc	4	2	200	0.05	0.0002	16.41086769104004	-22.84861934077644	[-1.2157944440841675, -1.2157543897628784, -7.092117471074744e-07, 6.403806037269533e-05]	33.858576163998805	ok
ed2de53	expanded_free_params	rrw	4	2	200	0.05	0.0002	251.43588256835938	-257.8736342180958	[3.5396728515625, 6.668984413146973, -4.015631675720215, 1.3221849203109741]	47.66270695999265	ok
ed2de53	expanded_free_params	rrw	4	2	200	0.05	0.0002	251.41427612304688	-257.8520277727833	[3.539881467819214, 6.66907262802124, -4.015527725219727, 1.3223158121109009]	47.26996968197636	ok
ed2de53	expanded_free_params	cbei	4	2	200	0.05	0.0002	1892.5911865234375	-1899.0289381731739	[0.0, -0.36226141452789307, 0.004482715390622616, -0.5123326778411865]	41.62565943901427	ok
ed2de53	expanded_free_params	cbei	4	2	200	0.05	0.0002	1896.5889892578125	-1903.0267409075489	[0.0, -0.2939244210720062, 0.004629726521670818, -0.48781827092170715]	41.52301161503419	ok
ed2de53	multistart_seed1	liley	2	0	150	0.06	0.0002	913.6593017578125	-916.8781775826807	[5.839376926422119, -1.2945560229127295e-05]	31.340249083004892	ok
ed2de53	multistart_seed1	cmc	2	0	150	0.06	0.0002	34.45967102050781	-37.67854684537601	[-2.4274816513061523, -1.3988952559884638e-05]	21.5318726740079	ok
ed2de53	multistart_seed1	rrw	2	0	150	0.06	0.0002	974.383544921875	-977.6024207467432	[5.487567901611328, 5.608242034912109]	23.875887600006536	ok
ed2de53	multistart_seed1	cbei	2	0	150	0.06	0.0002	3814.300048828125	-3817.518924652993	[0.0, -0.03867610916495323]	29.119240544969216	ok
ed2de53	multistart_seed7	liley	2	0	150	0.06	0.0002	913.6181030273438	-916.8369788522119	[5.839396953582764, -1.2942265129822772e-05]	31.339826061972417	ok
ed2de53	multistart_seed7	cmc	2	0	150	0.06	0.0002	34.45975875854492	-37.67863458341312	[-2.4274866580963135, -1.3987211787025444e-05]	21.72938549995888	ok
ed2de53	multistart_seed7	rrw	2	0	150	0.06	0.0002	974.2485961914062	-977.4674720162744	[5.487624168395996, 5.607966899871826]	23.84459202294238	ok
ed2de53	multistart_seed7	cbei	2	0	150	0.06	0.0002	3817.053466796875	-3820.272342621743	[0.0, -0.025012431666254997]	28.77545201999601	ok
ed2de53	multistart_seed42	liley	2	0	150	0.06	0.0002	913.6183471679688	-916.8372229928369	[5.839382648468018, -1.2944850823259912e-05]	31.13244090601802	ok
ed2de53	multistart_seed42	cmc	2	0	150	0.06	0.0002	34.4586296081543	-37.677505433022496	[-2.427473306655884, -1.3987430975248571e-05]	21.617827172973193	ok
ed2de53	multistart_seed42	rrw	2	0	150	0.06	0.0002	974.3349609375	-977.5538367623682	[5.487284183502197, 5.607048034667969]	23.887411507079378	ok
ed2de53	multistart_seed42	cbei	2	0	150	0.06	0.0002	3815.265869140625	-3818.484744965493	[0.0, -0.05014646798372269]	28.81131054996513	ok
ed2de53	warmup_high_lr	liley	3	2	200	0.1	0.0001	546.1923828125	-551.0206965498023	[0.6654233336448669, 0.0002189608057960868, 0.0023245837073773146]	39.14897831401322	ok
ed2de53	warmup_high_lr	liley	3	2	200	0.1	0.0001	546.2072143554688	-551.0355280927711	[0.6654086112976074, 0.00021929826471023262, 0.0021682933438569307]	38.99599844601471	ok
ed2de53	warmup_high_lr	cmc	3	2	200	0.1	0.0001	17.230876922607422	-22.059190659909724	[-1.214187502861023, -1.2139123678207397, -0.004801907576620579]	32.6736597539857	ok
ed2de53	warmup_high_lr	cmc	3	2	200	0.1	0.0001	17.23100471496582	-22.059318452268123	[-1.214174747467041, -1.2139084339141846, -0.004847818054258823]	32.690511747961864	ok
ed2de53	warmup_high_lr	rrw	3	2	200	0.1	0.0001	1250.8116455078125	-1255.6399592451148	[0.0006650405121035874, 0.026906631886959076, -3.7996580600738525]	44.08241331402678	ok
ed2de53	warmup_high_lr	rrw	3	2	200	0.1	0.0001	1250.7625732421875	-1255.5908869794898	[0.0006646738620474935, 0.02690860442817211, -3.7994985580444336]	43.97295782493893	ok
ed2de53	warmup_high_lr	cbei	3	2	200	0.1	0.0001	1897.973876953125	-1902.8021906904273	[0.0, -0.17885059118270874, -0.5081283450126648]	40.41175361699425	ok
ed2de53	warmup_high_lr	cbei	3	2	200	0.1	0.0001	1900.18994140625	-1905.0182551435523	[0.0, -0.15940992534160614, -0.49579891562461853]	40.332020584028214	ok
ed2de53	physics_informed_params	liley	4	2	200	0.07	0.0002	22.097309112548828	-28.53506076228523	[0.002694541122764349, 5.072748194834276e-07, 4.164312362670898, 0.9816740155220032]	41.934013816993684	ok
ed2de53	physics_informed_params	liley	4	2	200	0.07	0.0002	22.09798240661621	-28.535734056352613	[0.0026946598663926125, 5.072041631137836e-07, 4.164340972900391, 0.9816364049911499]	42.14488968311343	ok
ed2de53	physics_informed_params	cmc	4	2	200	0.07	0.0002	17.285743713378906	-23.72349536311531	[-1.0365302562713623, -1.0364511013031006, 4.548640936263837e-05, -0.46914657950401306]	39.349757044925354	ok
ed2de53	physics_informed_params	cmc	4	2	200	0.07	0.0002	17.287315368652344	-23.725067018388746	[-1.0365138053894043, -1.036433219909668, 4.54859618912451e-05, -0.46919873356819153]	39.38187214999925	ok
ed2de53	physics_informed_params	rrw	4	2	200	0.07	0.0002	253.09210205078125	-259.52985370051766	[7.72836971282959, 8.647093772888184, -0.8488804697990417, 1.3111282441968797e-06]	32.91208310297225	ok
ed2de53	physics_informed_params	rrw	4	2	200	0.07	0.0002	253.07296752929688	-259.5107191790333	[7.728553771972656, 8.647154808044434, -0.848646342754364, 1.3111589396430645e-06]	33.141123743960634	ok
ed2de53	expanded_params_warmup	liley	4	2	200	0.04	0.0001	20.51056671142578	-26.948318361162183	[0.003109342185780406, 8.632157550891861e-05, -0.0005427446449175477, 4.94595193862915]	42.583573541021906	ok
ed2de53	expanded_params_warmup	liley	4	2	200	0.04	0.0001	20.510255813598633	-26.948007463335035	[0.0031093310099095106, 8.649556548334658e-05, -0.000535734579898417, 4.94600248336792]	42.17507649993058	ok
ed2de53	expanded_params_warmup	cmc	4	2	200	0.04	0.0001	16.410863876342773	-22.848615526079175	[-1.215855360031128, -1.2157151699066162, -0.00029376475140452385, 0.00031919460161589086]	33.44107613898814	ok
ed2de53	expanded_params_warmup	cmc	4	2	200	0.04	0.0001	16.411670684814453	-22.849422334550855	[-1.2159143686294556, -1.215772271156311, -0.00028840714367106557, 0.00033385405549779534]	33.606286803027615	ok
ed2de53	expanded_params_warmup	rrw	4	2	200	0.04	0.0001	36.94487380981445	-43.38262545955085	[1.1359676122665405, 2.862480878829956, -1.446343183517456, 1.7087576389312744]	34.463494149036705	ok
ed2de53	expanded_params_warmup	rrw	4	2	200	0.04	0.0001	36.3458251953125	-42.7835768450489	[1.143032431602478, 3.120293617248535, -1.4869327545166016, 1.6151450872421265]	34.424238350009546	ok
ed2de53	expanded_params_warmup	cbei	4	2	200	0.04	0.0001	1897.884033203125	-1904.3217848528614	[0.0, -0.3445705771446228, 0.004858329892158508, -0.5108450055122375]	41.48148641397711	ok
ed2de53	expanded_params_warmup	cbei	4	2	200	0.04	0.0001	1900.1075439453125	-1906.5452955950489	[0.0, -0.31089842319488525, 0.004627656657248735, -0.4984543025493622]	41.43545827502385	ok
ed2de53	expanded_params_warmup	liley	4	2	200	0.04	0.0001	20.51056671142578	-26.948318361162183	[0.003109342185780406, 8.632157550891861e-05, -0.0005427446449175477, 4.94595193862915]	42.66603619698435	ok
ed2de53	expanded_params_warmup	liley	4	2	200	0.04	0.0001	20.510255813598633	-26.948007463335035	[0.0031093310099095106, 8.649556548334658e-05, -0.000535734579898417, 4.94600248336792]	42.59635079698637	ok
ed2de53	expanded_params_warmup	cmc	4	2	200	0.04	0.0001	16.410863876342773	-22.848615526079175	[-1.215855360031128, -1.2157151699066162, -0.00029376475140452385, 0.00031919460161589086]	33.62084406008944	ok
ed2de53	expanded_params_warmup	cmc	4	2	200	0.04	0.0001	16.411670684814453	-22.849422334550855	[-1.2159143686294556, -1.215772271156311, -0.00028840714367106557, 0.00033385405549779534]	33.75277938507497	ok
ed2de53	expanded_params_warmup	rrw	4	2	200	0.04	0.0001	36.94487380981445	-43.38262545955085	[1.1359676122665405, 2.862480878829956, -1.446343183517456, 1.7087576389312744]	34.38625785300974	ok
ed2de53	expanded_params_warmup	rrw	4	2	200	0.04	0.0001	36.3458251953125	-42.7835768450489	[1.143032431602478, 3.120293617248535, -1.4869327545166016, 1.6151450872421265]	34.46331963897683	ok
ed2de53	expanded_params_warmup	cbei	4	2	200	0.04	0.0001	1897.884033203125	-1904.3217848528614	[0.0, -0.3445705771446228, 0.004858329892158508, -0.5108450055122375]	41.487257724045776	ok
ed2de53	expanded_params_warmup	cbei	4	2	200	0.04	0.0001	1900.1075439453125	-1906.5452955950489	[0.0, -0.31089842319488525, 0.004627656657248735, -0.4984543025493622]	41.47971204901114	ok
ed2de53		liley	3	0	180	0.06	0.0002	42.40071105957031	-47.229024796872615	[0.0034594868775457144, -1.5509809827563004e-06, 4.7880072593688965]	39.19192045403179	ok
ed2de53		liley	3	0	180	0.06	0.0002	42.39116668701172	-47.21948042431402	[0.003459222847595811, -1.5509873492192128e-06, 4.7880449295043945]	39.05499872704968	ok
ed2de53		cmc	3	0	180	0.06	0.0002	32.98514938354492	-37.813463120847224	[-1.2156429290771484, -1.2155550718307495, 1.6286429627143661e-06]	30.056470803916454	ok
ed2de53		cmc	3	0	180	0.06	0.0002	32.98199462890625	-37.81030836620855	[-1.2156596183776855, -1.2155708074569702, 1.6287137896142667e-06]	30.33329114690423	ok
ed2de53		rrw	3	0	180	0.06	0.0002	634.5930786132812	-639.4213923505836	[6.2430620193481445, 6.268019676208496, -3.988311767578125]	28.70280627696775	ok
ed2de53		rrw	3	0	180	0.06	0.0002	634.5662231445312	-639.3945368818336	[6.242836952209473, 6.267707347869873, -3.988548517227173]	28.798991229967214	ok
ed2de53		cbei	3	0	180	0.06	0.0002	3815.265869140625	-3820.0941828779273	[0.0, -0.05013298988342285, 0.0010072729783132672]	35.2893109730212	ok
ed2de53		cbei	3	0	180	0.06	0.0002	3821.8251953125	-3826.6535090498023	[0.0, -0.018116716295480728, 0.0008763977093622088]	35.22520672297105	ok
ed2de53		liley	2	0	150	0.05	0.0002	1014.5175170898438	-1017.7363929147119	[4.966701984405518, -2.3230370061355643e-05]	31.493533623986878	ok
ed2de53		cmc	3	0	150	0.05	0.0002	32.985260009765625	-37.81357374706793	[-1.215673804283142, -1.2156566381454468, -1.3168553778086789e-05]	26.244399999035522	ok
ed2de53		rrw	4	0	250	0.1	0.0003	267.74652099609375	-274.18427264583016	[8.833107948303223, 13.655366897583008, -4.016919136047363, 3.734675168991089]	37.75825256993994	ok
ed2de53		cbei	4	0	250	0.1	0.0003	3703.972900390625	-3710.4106520403616	[0.0, -0.26670023798942566, 0.00456792488694191, -4.610702991485596]	45.589765697019175	ok
ed2de53	best_aggregate	ALL	0	2	0	0.0	0.0	492.7877445220947	-inf	[]	0.0	ok
ed2de53		liley	4	0	250	0.03	0.0002	108.30193328857422	-114.73968493831062	[0.05152799189090729, -0.004684478975832462, 0.3866175711154938, -4.670757293701172]	54.75307152303867	ok
ed2de53		liley	3	0	200	0.05	0.0003	791.1531982421875	-795.9815119794898	[6.524902820587158, -5.6685436788939114e-08, -1.2140904800617136e-05]	38.97447118698619	ok
ed2de53		liley	2	0	300	0.04	0.0001	96.1592788696289	-99.37815469449711	[10.969124794006348, 1.1685856580734253]	57.475866377935745	ok
ed2de53		cmc	4	0	200	0.05	0.0003	32.98582458496094	-39.423576234697336	[-1.2156342267990112, -1.2155627012252808, 7.826554065104574e-05, -7.09930247921875e-07]	34.0283283329336	ok
ed2de53		cmc	5	0	250	0.08	0.0002	32.98817443847656	-41.035364000647064	[-1.215781331062317, 0.0042708683758974075, 0.007762089371681213, 0.0003110928228124976, -1.2154959440231323]	42.15192618803121	ok
ed2de53		cmc	3	0	200	0.05	0.0003	32.98532485961914	-37.81363859692144	[-1.215631127357483, -1.2155616283416748, -7.097988827808877e-07]	32.66744115995243	ok
ed2de53		rrw	3	0	250	0.03	0.0002	506.3305358886719	-511.1588496259742	[7.897149562835693, 8.632503509521484, -2.312422513961792]	37.465635681990534	ok
ed2de53		rrw	3	0	200	0.05	0.0003	2688.719482421875	-2693.5477961591773	[0.08509834110736847, -1.4382989406585693, -5.195756966713816e-05]	31.321767286979593	ok
ed2de53		rrw	3	0	200	0.04	0.0002	1444.036376953125	-1448.8646906904273	[9.365241050720215, -0.003926873207092285, -0.0001201479317387566]	30.07460985193029	ok
ed2de53		cbei	3	0	200	0.05	0.0003	3769.39111328125	-3774.2194270185523	[0.0, -0.5091074705123901, 0.0735037624835968]	43.37384369305801	ok
ed2de53		cbei	3	0	200	0.05	0.0002	3727.3544921875	-3732.1828059248023	[0.0, -0.0436771921813488, -3.1736114025115967]	36.37220954906661	ok
ed2de53		cbei	4	0	250	0.04	0.0002	3785.31005859375	-3791.7478102434866	[0.0, -0.23294652998447418, 0.0015891238581389189, -0.5105764269828796]	49.63294717797544	ok
ed2de53		cmc	5	0	200	0.05	0.0003	32.98248291015625	-41.02967247232675	[-1.215623378753662, -7.103984671630315e-07, 1.9625193090178072e-05, 0.0002856201317626983, -1.2155532836914062]	35.1498085570056	ok
ed2de53		rrw	3	0	250	0.03	0.0002	506.3305358886719	-511.1588496259742	[7.897149562835693, 8.632503509521484, -2.312422513961792]	37.41347305907402	ok
ed2de53	best_aggregate_new_regions	ALL	0	2	0	0.0	0.0	1090.7066974639893	-inf	[]	0.0	ok
ed2de53	fine_grained_lr	liley	3	2	350	0.008	5e-05	546.2420043945312	-551.0703181318336	[0.6466277241706848, -6.639077482217814e-11, -2.1903502783970907e-05]	60.838870230014436	ok
ed2de53	fine_grained_lr	liley	3	2	350	0.008	5e-05	546.2531127929688	-551.0814265302711	[0.6466253995895386, -6.639631899840737e-11, -2.19035500776954e-05]	61.08449553803075	ok
ed2de53	fine_grained_lr	cmc	3	2	350	0.008	5e-05	17.2314453125	-22.059759049802302	[-1.2140862941741943, -1.2140724658966064, 8.142288976387135e-08]	51.43160594103392	ok
ed2de53	fine_grained_lr	cmc	3	2	350	0.008	5e-05	17.230915069580078	-22.05922880688238	[-1.2140830755233765, -1.2140687704086304, 8.142708196601234e-08]	51.4326598480111	ok
ed2de53	fine_grained_lr	rrw	3	2	350	0.008	5e-05	1245.0413818359375	-1249.8696955732398	[1.890981674194336, 1.8844549655914307, -1.4039993286132812]	49.77051540603861	ok
ed2de53	fine_grained_lr	rrw	3	2	350	0.008	5e-05	1245.010498046875	-1249.8388117841773	[1.891025185585022, 1.8844878673553467, -1.4039993286132812]	49.6909216750646	ok
ed2de53	fine_grained_lr	cbei	3	2	350	0.008	5e-05	1914.544189453125	-1919.3725031904273	[0.0, -0.012571645900607109, 0.0004846771480515599]	60.55770164798014	ok
ed2de53	fine_grained_lr	cbei	3	2	350	0.008	5e-05	1915.2647705078125	-1920.0930842451148	[0.0, -0.007473322097212076, 0.0004926149849779904]	60.53910254803486	ok
ed2de53	rich_params_cosine	liley	6	2	200	0.03	0.0001	18.2724552154541	-27.929082690058703	[0.01537595596164465, 2.135015506610216e-07, 6.116506483522244e-07, 2.664222002029419, 0.6503595113754272, -2.1119487285614014]	47.698607119964436	ok
ed2de53	rich_params_cosine	liley	6	2	200	0.03	0.0001	18.270936965942383	-27.927564440546984	[0.015380593948066235, 2.1347875645005843e-07, 6.116720783211349e-07, 2.664238214492798, 0.6503483653068542, -2.1119604110717773]	47.67463298502844	ok
ed2de53	rich_params_cosine	cmc	6	2	200	0.03	0.0001	16.122896194458008	-25.77952366906261	[-1.2163848876953125, -1.216360092163086, 0.00015351294132415205, -2.2772546515170689e-07, 0.0003702783433254808, 0.0001134034464485012]	37.097326999064535	ok
ed2de53	rich_params_cosine	cmc	6	2	200	0.03	0.0001	16.122739791870117	-25.77936726647472	[-1.2163861989974976, -1.2163619995117188, 0.00015352170157711953, -2.2771457963699504e-07, 0.00037056670407764614, 0.00011341424396960065]	37.19370396900922	ok
ed2de53	rich_params_cosine	rrw	6	2	200	0.03	0.0001	38.73616027832031	-48.39278775292492	[2.1357262134552, 2.4650933742523193, -2.0151970386505127, 2.017821788787842, 2.0576231479644775, -0.624316930770874]	50.51682770997286	ok
ed2de53	rich_params_cosine	rrw	6	2	200	0.03	0.0001	38.740509033203125	-48.39713650780773	[2.134796619415283, 2.464933156967163, -2.0145115852355957, 2.016479730606079, 2.0580215454101562, -0.6246216297149658]	50.29600757197477	ok
ed2de53	rich_params_cosine	cbei	6	2	200	0.03	0.0001	1567.735107421875	-1577.3917348964796	[0.0, -0.1874174177646637, -0.00240158848464489, 2.3533377647399902, -2.967649459838867, -3.0149989128112793]	43.81658422900364	ok
ed2de53	rich_params_cosine	cbei	6	2	200	0.03	0.0001	1664.1923828125	-1673.8490102871046	[0.0, -1.727949619293213, 0.054267384111881256, -0.030475091189146042, -2.9200987815856934, -3.0149989128112793]	43.71782889007591	ok
ed2de53	default	liley	3	2	350	0.008	5e-05	546.2420043945312	-551.0703181318336	[0.6466277241706848, -6.639077482217814e-11, -2.1903502783970907e-05]	61.29467750294134	ok
ed2de53	default	liley	3	2	350	0.008	5e-05	546.2531127929688	-551.0814265302711	[0.6466253995895386, -6.639631899840737e-11, -2.19035500776954e-05]	61.36985059909057	ok
ed2de53	default	cmc	3	2	350	0.008	5e-05	17.2314453125	-22.059759049802302	[-1.2140862941741943, -1.2140724658966064, 8.142288976387135e-08]	51.84270669694524	ok
ed2de53	default	cmc	3	2	350	0.008	5e-05	17.230915069580078	-22.05922880688238	[-1.2140830755233765, -1.2140687704086304, 8.142708196601234e-08]	51.83183764992282	ok
ed2de53	default	rrw	3	2	350	0.008	5e-05	1245.0413818359375	-1249.8696955732398	[1.890981674194336, 1.8844549655914307, -1.4039993286132812]	49.792135247029364	ok
ed2de53	default	rrw	3	2	350	0.008	5e-05	1245.010498046875	-1249.8388117841773	[1.891025185585022, 1.8844878673553467, -1.4039993286132812]	49.76924441498704	ok
ed2de53	default	cbei	3	2	350	0.008	5e-05	1914.544189453125	-1919.3725031904273	[0.0, -0.012571645900607109, 0.0004846771480515599]	60.6405602269806	ok
ed2de53	default	cbei	3	2	350	0.008	5e-05	1915.2647705078125	-1920.0930842451148	[0.0, -0.007473322097212076, 0.0004926149849779904]	60.60757375904359	ok
ed2de53	default	liley	6	2	200	0.03	0.0001	18.2724552154541	-27.929082690058703	[0.01537595596164465, 2.135015506610216e-07, 6.116506483522244e-07, 2.664222002029419, 0.6503595113754272, -2.1119487285614014]	47.901599121978506	ok
ed2de53	default	liley	6	2	200	0.03	0.0001	18.270936965942383	-27.927564440546984	[0.015380593948066235, 2.1347875645005843e-07, 6.116720783211349e-07, 2.664238214492798, 0.6503483653068542, -2.1119604110717773]	47.58354178199079	ok
ed2de53	default	cmc	6	2	200	0.03	0.0001	16.122896194458008	-25.77952366906261	[-1.2163848876953125, -1.216360092163086, 0.00015351294132415205, -2.2772546515170689e-07, 0.0003702783433254808, 0.0001134034464485012]	37.26693210599478	ok
ed2de53	default	cmc	6	2	200	0.03	0.0001	16.122739791870117	-25.77936726647472	[-1.2163861989974976, -1.2163619995117188, 0.00015352170157711953, -2.2771457963699504e-07, 0.00037056670407764614, 0.00011341424396960065]	37.13969142199494	ok
ed2de53	default	rrw	6	2	200	0.03	0.0001	38.73616027832031	-48.39278775292492	[2.1357262134552, 2.4650933742523193, -2.0151970386505127, 2.017821788787842, 2.0576231479644775, -0.624316930770874]	50.614426583983004	ok
ed2de53	default	rrw	6	2	200	0.03	0.0001	38.740509033203125	-48.39713650780773	[2.134796619415283, 2.464933156967163, -2.0145115852355957, 2.016479730606079, 2.0580215454101562, -0.6246216297149658]	50.42226592393126	ok
ed2de53	default	cbei	6	2	200	0.03	0.0001	1567.735107421875	-1577.3917348964796	[0.0, -0.1874174177646637, -0.00240158848464489, 2.3533377647399902, -2.967649459838867, -3.0149989128112793]	43.72271458001342	ok
